method,initial_length,final_length,best_length,relative_improvement,num_steps,runtime_sec,instance_id,num_nodes,distribution,count_stop,count_two_opt,count_swap,count_relocate,count_perturb_two_opt,total_reward,eval_distribution,eval_num_nodes
nearest_neighbor_two_opt,9.25390118210603,9.25390118210603,9.25390118210603,0.0,1,0.0024528149515390396,45,100,uniform,,,,,,,uniform,100
random_operator,9.25390118210603,9.25390118210603,9.25390118210603,0.0,44,0.08324985182844102,45,100,uniform,1.0,4.0,16.0,15.0,8.0,,uniform,100
fixed_schedule,9.25390118210603,8.676223170731012,8.676223170731012,0.062425349050847456,18,0.037321266951039433,45,100,uniform,0.0,6.0,6.0,6.0,0.0,,uniform,100
nearest_neighbor,9.978078157722559,9.978078157722559,9.978078157722559,0.0,0,0.0004467510152608156,46,100,uniform,,,,,,,uniform,100
nearest_neighbor_two_opt,9.978078157722559,9.470949453570556,9.470949453570556,0.050824286614703326,7,0.014997530030086637,46,100,uniform,,,,,,,uniform,100
random_operator,9.978078157722559,9.598988195563464,9.598988195563464,0.03799228229793896,37,0.06874541589058936,46,100,uniform,1.0,11.0,12.0,7.0,6.0,,uniform,100
fixed_schedule,9.978078157722559,8.741214349753713,8.741214349753713,0.12395811983208123,23,0.04743191017769277,46,100,uniform,0.0,8.0,8.0,7.0,0.0,,uniform,100
nearest_neighbor,9.819816324364549,9.819816324364549,9.819816324364549,0.0,0,0.00042403116822242737,47,100,uniform,,,,,,,uniform,100
nearest_neighbor_two_opt,9.819816324364549,9.320927379523226,9.320927379523226,0.05080430512773427,11,0.021523295901715755,47,100,uniform,,,,,,,uniform,100
random_operator,9.819816324364549,9.819816324364549,9.819816324364549,0.0,2,0.0015767649747431278,47,100,uniform,1.0,0.0,0.0,0.0,1.0,,uniform,100
fixed_schedule,9.819816324364549,9.511061899851153,9.511061899851153,0.0314419755232413,9,0.019043861189857125,47,100,uniform,0.0,3.0,3.0,3.0,0.0,,uniform,100
nearest_neighbor,9.478897375376352,9.478897375376352,9.478897375376352,0.0,0,0.0004195799119770527,48,100,uniform,,,,,,,uniform,100
nearest_neighbor_two_opt,9.478897375376352,8.902131096482579,8.902131096482579,0.06084740197652715,13,0.02615430811420083,48,100,uniform,,,,,,,uniform,100
random_operator,9.478897375376352,9.478897375376352,9.478897375376352,0.0,2,0.0016107209958136082,48,100,uniform,1.0,0.0,0.0,0.0,1.0,,uniform,100
fixed_schedule,9.478897375376352,8.858406732295668,8.858406732295668,0.06546021319869474,20,0.041834507836028934,48,100,uniform,0.0,7.0,7.0,6.0,0.0,,uniform,100
nearest_neighbor,10.182132925133642,10.182132925133642,10.182132925133642,0.0,0,0.00042235106229782104,49,100,uniform,,,,,,,uniform,100
nearest_neighbor_two_opt,10.182132925133642,9.361905211573996,9.361905211573996,0.0805555888526058,9,0.017884131986647844,49,100,uniform,,,,,,,uniform,100
random_operator,10.182132925133642,9.993942742127645,9.993942742127645,0.01848239306928186,100,0.1860173880122602,49,100,uniform,0.0,23.0,22.0,30.0,25.0,,uniform,100
fixed_schedule,10.182132925133642,9.326024877807333,9.326024877807333,0.0840794412743411,21,0.043797372141852975,49,100,uniform,0.0,7.0,7.0,7.0,0.0,,uniform,100
nearest_neighbor,10.22567159047386,10.22567159047386,10.22567159047386,0.0,0,0.0004595150239765644,50,100,uniform,,,,,,,uniform,100
nearest_neighbor_two_opt,10.22567159047386,10.054745739334841,10.054745739334841,0.01671536677339141,2,0.004680087091401219,50,100,uniform,,,,,,,uniform,100
random_operator,10.22567159047386,10.121194510953536,10.121194510953536,0.010217136214080422,15,0.032045435858890414,50,100,uniform,1.0,3.0,3.0,7.0,1.0,,uniform,100
fixed_schedule,10.22567159047386,9.425046272782511,9.425046272782511,0.07829562201442143,33,0.07281243894249201,50,100,uniform,0.0,11.0,11.0,11.0,0.0,,uniform,100
dqn_quality,9.199753057323948,7.972219357948257,7.972219357948257,0.13343115752421725,100,1.2192408449482173,1,100,uniform,0.0,16.0,38.0,46.0,0.0,-0.02746905303200798,uniform,100
dqn_quality,9.758865247965586,8.86734356132228,8.86734356132228,0.09135505655528553,100,1.215058946982026,2,100,uniform,0.0,15.0,36.0,49.0,0.0,-0.08575386858338363,uniform,100
dqn_quality,8.320981070245875,7.719548299027784,7.719548299027784,0.07227906975641259,100,1.227381429867819,3,100,uniform,0.0,9.0,30.0,61.0,0.0,-0.10732668003995548,uniform,100
dqn_quality,9.493199896930635,8.39552702910697,8.39552702910697,0.11562727844576064,100,1.2591243020724505,4,100,uniform,0.0,19.0,40.0,41.0,0.0,-0.0475958294706628,uniform,100
dqn_quality,8.90361595824929,8.232933364123788,8.232933364123788,0.07532699043517345,100,1.2262347999494523,5,100,uniform,0.0,14.0,26.0,60.0,0.0,-0.10102643469374253,uniform,100
dqn_quality,10.618333972546653,8.488202816811318,8.488202816811318,0.2006087924191043,95,1.1567756340373307,6,100,uniform,1.0,34.0,4.0,56.0,0.0,0.26974745783900245,uniform,100
dqn_quality,9.575300529911827,8.91198211402001,8.91198211402001,0.06927390047129156,100,1.2316214200109243,7,100,uniform,0.0,37.0,0.0,63.0,0.0,-0.10859991378298106,uniform,100
dqn_quality,8.667090820193168,7.9216371846253795,7.9216371846253795,0.08600967164564391,100,1.2336234590038657,8,100,uniform,0.0,11.0,34.0,55.0,0.0,-0.08752320664002576,uniform,100
dqn_quality,9.185304376608132,8.039468221039675,8.039468221039675,0.124746672357044,100,1.2207296900451183,9,100,uniform,0.0,24.0,18.0,58.0,0.0,-0.03116152273719923,uniform,100
dqn_quality,9.828626082829846,8.567194583790673,8.567194583790673,0.12834260744162757,100,1.2203086370136589,10,100,uniform,0.0,18.0,35.0,47.0,0.0,-0.022072166044817425,uniform,100
dqn_quality,10.068011328849472,8.369844526686952,8.369844526686952,0.16866953628632628,100,1.2547933040186763,11,100,uniform,0.0,24.0,27.0,49.0,0.0,0.02485641949879159,uniform,100
dqn_quality,9.450667751383977,8.35406080288139,8.35406080288139,0.11603486413348905,100,1.2395338348578662,12,100,uniform,0.0,18.0,34.0,48.0,0.0,-0.04705831130938116,uniform,100
dqn_quality,9.529463202926925,8.478886182471857,8.478886182471857,0.11024514162900469,100,1.2206903831101954,13,100,uniform,0.0,20.0,38.0,42.0,0.0,-0.05994306758684106,uniform,100
dqn_quality,9.769253239951965,8.43942841932015,8.43942841932015,0.1361234874323264,100,1.233495427062735,14,100,uniform,0.0,16.0,31.0,53.0,0.0,-0.022361342299352917,uniform,100
dqn_quality,9.381931383244927,7.970987393575781,7.970987393575781,0.15038950212201865,100,1.2451068088412285,15,100,uniform,0.0,2.0,31.0,67.0,0.0,-0.015828405383193127,uniform,100
dqn_quality,10.854784114700236,9.131137808840263,9.131137808840263,0.15879139443461632,100,1.2193507300689816,16,100,uniform,0.0,19.0,65.0,16.0,0.0,0.003764836234178461,uniform,100
dqn_quality,9.578595091497682,8.307862767040467,8.307862767040467,0.13266374790027036,100,1.2235669440124184,17,100,uniform,0.0,15.0,45.0,40.0,0.0,-0.026220141545030273,uniform,100
dqn_quality,9.745921578404625,8.72112483871178,8.72112483871178,0.10515134268714278,100,1.2249800718855113,18,100,uniform,0.0,12.0,32.0,56.0,0.0,-0.06847434054814402,uniform,100
dqn_quality,10.009312600351723,8.782745821291025,8.782745821291025,0.12254255891834147,100,1.2455194890499115,19,100,uniform,0.0,30.0,39.0,31.0,0.0,-0.0399891007174201,uniform,100
dqn_quality,10.07654677209481,8.566692167822609,8.566692167822609,0.1498384951135713,100,1.2185196890495718,20,100,uniform,0.0,17.0,50.0,33.0,0.0,-0.00972271441934859,uniform,100
dqn_quality,9.723780144369817,8.23706751669215,8.23706751669215,0.15289451279279398,100,1.2032696718815714,21,100,uniform,0.0,25.0,45.0,30.0,0.0,0.00016277905579027696,uniform,100
dqn_quality,10.18303386199413,8.369552575049882,8.369552575049882,0.1780885059915843,100,1.2002661458682269,22,100,uniform,0.0,23.0,71.0,6.0,0.0,0.027955241596889363,uniform,100
dqn_quality,8.398328635956876,7.665468327909539,7.665468327909539,0.08726263758120215,100,1.2236423378344625,23,100,uniform,0.0,8.0,40.0,52.0,0.0,-0.08601985670887423,uniform,100
dqn_quality,9.547131405782524,8.085528347679665,8.085528347679665,0.15309342628484124,100,1.207581892143935,24,100,uniform,0.0,29.0,43.0,28.0,0.0,0.003323075538904827,uniform,100
dqn_quality,9.353153399663347,8.782402276177304,8.782402276177304,0.061022320398015244,100,1.2169293300248682,25,100,uniform,0.0,8.0,45.0,47.0,0.0,-0.11829642243229846,uniform,100
dqn_quality,9.918412725965396,8.444428978657525,8.444428978657525,0.1486108501463275,100,1.2267014130484313,26,100,uniform,0.0,16.0,34.0,50.0,0.0,-0.009079524758070797,uniform,100
dqn_quality,9.422796763077026,8.116128080849574,8.116128080849574,0.13867100342730487,100,1.2366362300235778,27,100,uniform,0.0,41.0,9.0,50.0,0.0,-0.027727540759368174,uniform,100
dqn_quality,9.347147243901125,8.256343421407697,8.256343421407697,0.11669911621486018,100,1.2230125768110156,28,100,uniform,0.0,13.0,51.0,36.0,0.0,-0.04534492992759935,uniform,100
dqn_quality,9.952934211991856,7.870478326817198,7.870478326817198,0.2092303476361371,60,0.7585589671507478,29,100,uniform,1.0,13.0,0.0,46.0,0.0,0.3553221054737187,uniform,100
dqn_quality,10.255398252425143,8.960702893010934,8.960702893010934,0.12624525421117083,100,1.2417865491006523,30,100,uniform,0.0,11.0,31.0,58.0,0.0,-0.038884524992749164,uniform,100
dqn_quality,9.381704064585493,8.04833849673303,8.04833849673303,0.1421240276471432,100,1.2366787858773023,31,100,uniform,0.0,15.0,40.0,45.0,0.0,-0.018492925053063325,uniform,100
dqn_quality,10.016475860548493,8.443227685867763,8.443227685867763,0.1570660376547426,100,1.2266709678806365,32,100,uniform,0.0,13.0,34.0,53.0,0.0,0.0027602889988583273,uniform,100
dqn_quality,9.902179751580498,8.971606786708632,8.971606786708632,0.09397657770485694,100,1.2189848809503019,33,100,uniform,0.0,6.0,51.0,43.0,0.0,-0.07266416328641633,uniform,100
dqn_quality,10.517842343721117,9.37471790094244,9.37471790094244,0.10868431047182353,100,1.2687391960062087,34,100,uniform,0.0,17.0,47.0,36.0,0.0,-0.060703307180000436,uniform,100
dqn_quality,10.306062677575332,8.389738767938946,8.389738767938946,0.18594141813304324,82,1.0252958911005408,35,100,uniform,1.0,12.0,2.0,67.0,0.0,0.25336003410583896,uniform,100
dqn_quality,9.972191502474146,8.683563471368622,8.683563471368622,0.1292221504957872,100,1.2267805188894272,36,100,uniform,0.0,7.0,40.0,53.0,0.0,-0.035492126425516406,uniform,100
dqn_quality,9.51291677719223,7.639743703378578,7.639743703378578,0.19690838442996714,78,0.9557050080038607,37,100,uniform,1.0,26.0,3.0,48.0,0.0,0.30535809708039563,uniform,100
dqn_quality,10.043192088545238,8.47153495919293,8.47153495919293,0.15648980080196434,100,1.2294550659134984,38,100,uniform,0.0,15.0,33.0,52.0,0.0,-0.0028907083697750705,uniform,100
dqn_quality,9.777225255482273,8.658283889432846,8.658283889432846,0.11444365214169688,100,1.219626815058291,39,100,uniform,0.0,16.0,30.0,54.0,0.0,-0.04595657083509486,uniform,100
dqn_quality,9.084667008841198,8.118502852584625,8.118502852584625,0.10635108092749047,100,1.2073007219005376,40,100,uniform,0.0,20.0,41.0,39.0,0.0,-0.057066479138868455,uniform,100
dqn_quality,9.947340009350286,8.84697066189401,8.84697066189401,0.11061945670118366,100,1.1987507829908282,41,100,uniform,0.0,50.0,47.0,3.0,0.0,-0.05313735790039888,uniform,100
dqn_quality,9.353952721464243,8.62600803478867,8.62600803478867,0.07782214731588058,100,1.253552301088348,42,100,uniform,0.0,10.0,39.0,51.0,0.0,-0.09930857687209017,uniform,100
dqn_quality,9.509148926419702,8.600679256106154,8.600679256106154,0.09553638052607467,100,1.2398138740099967,43,100,uniform,0.0,9.0,39.0,52.0,0.0,-0.078107770550674,uniform,100
dqn_quality,9.042513665065586,7.937721887214851,7.937721887214851,0.12217750713708457,100,1.2331186349038035,44,100,uniform,0.0,14.0,26.0,60.0,0.0,-0.04750339526354132,uniform,100
dqn_quality,9.25390118210603,8.148712776542283,8.148712776542283,0.11942945832410821,100,1.2237720228731632,45,100,uniform,0.0,10.0,43.0,47.0,0.0,-0.03726642307588014,uniform,100
dqn_quality,9.978078157722559,8.398392289638581,8.398392289638581,0.1583156438658857,100,1.2362018281128258,46,100,uniform,0.0,17.0,13.0,70.0,0.0,0.008490093430588267,uniform,100
dqn_quality,9.819816324364549,8.971400410050991,8.971400410050991,0.08639834863392512,100,1.2216490239370614,47,100,uniform,0.0,10.0,33.0,57.0,0.0,-0.08289986719663398,uniform,100
dqn_quality,9.478897375376352,8.544453999101913,8.544453999101913,0.09858144246839023,100,1.224295622901991,48,100,uniform,0.0,16.0,31.0,53.0,0.0,-0.061488675329461444,uniform,100
dqn_quality,10.182132925133642,8.425559589944061,8.425559589944061,0.1725152625785943,100,1.2357975428458303,49,100,uniform,0.0,17.0,17.0,66.0,0.0,0.022183249246116185,uniform,100
dqn_quality,10.22567159047386,9.0984650902765,9.0984650902765,0.11023300427988075,100,1.250478204106912,50,100,uniform,0.0,2.0,44.0,54.0,0.0,-0.055779961832245914,uniform,100
dqn_efficiency,9.199753057323948,8.160641699329707,8.160641699329707,0.11294991849449712,21,0.25336674484424293,1,100,uniform,1.0,10.0,0.0,10.0,0.0,0.17209664406861214,uniform,100
dqn_efficiency,9.758865247965586,8.966689780890082,8.966689780890082,0.08117495702081216,39,0.46990103693678975,2,100,uniform,1.0,32.0,0.0,6.0,0.0,0.004470732542121769,uniform,100
dqn_efficiency,8.320981070245875,7.76386982099375,7.76386982099375,0.066952591833701,40,0.49837586795911193,3,100,uniform,1.0,20.0,0.0,19.0,0.0,-0.05702175189748246,uniform,100
dqn_efficiency,9.493199896930635,8.286332334233734,8.286332334233734,0.1271296902835796,46,0.5630955309607089,4,100,uniform,1.0,37.0,0.0,8.0,0.0,0.07505909274196618,uniform,100
dqn_efficiency,8.90361595824929,8.39923791179376,8.39923791179376,0.05664867496763702,32,0.3878501660656184,5,100,uniform,1.0,19.0,0.0,12.0,0.0,-0.015465536886692124,uniform,100
dqn_efficiency,10.618333972546653,8.843763975690967,8.843763975690967,0.16712320420922688,27,0.3268443818669766,6,100,uniform,1.0,22.0,0.0,4.0,0.0,0.26712772539881047,uniform,100
dqn_efficiency,9.575300529911827,8.886665675042794,8.886665675042794,0.07191783200097367,37,0.4564565729815513,7,100,uniform,1.0,34.0,0.0,2.0,0.0,-0.015560093618381232,uniform,100
dqn_efficiency,8.667090820193168,8.093058512874213,8.093058512874213,0.06623125558826914,32,0.39331010007299483,8,100,uniform,1.0,16.0,0.0,15.0,0.0,-0.0035159493641666456,uniform,100
dqn_efficiency,9.185304376608132,8.009934228092689,8.009934228092689,0.12796202502648835,40,0.4789777798578143,9,100,uniform,1.0,37.0,0.0,2.0,0.0,0.12694171546203634,uniform,100
dqn_efficiency,9.828626082829846,8.626554744063329,8.626554744063329,0.12230308983536163,34,0.4145583452191204,10,100,uniform,1.0,23.0,0.0,10.0,0.0,0.14518192008391154,uniform,100
dqn_efficiency,10.068011328849472,8.738351777450573,8.738351777450573,0.13206774485730013,34,0.4162562070414424,11,100,uniform,1.0,28.0,0.0,5.0,0.0,0.1434499645230334,uniform,100
dqn_efficiency,9.450667751383977,8.361822194879721,8.361822194879721,0.11521361084192197,33,0.3995359030086547,12,100,uniform,1.0,24.0,0.0,8.0,0.0,0.11762258762935693,uniform,100
dqn_efficiency,9.529463202926925,8.574989417112441,8.574989417112441,0.10016028872658034,26,0.316565158078447,13,100,uniform,1.0,19.0,0.0,6.0,0.0,0.11799235443005741,uniform,100
dqn_efficiency,9.769253239951965,8.740501698944433,8.740501698944433,0.10530503363352163,36,0.43577973381616175,14,100,uniform,1.0,22.0,0.0,13.0,0.0,0.0827254759736882,uniform,100
dqn_efficiency,9.381931383244927,8.265469695280862,8.265469695280862,0.11900126342406855,20,0.24281064816750586,15,100,uniform,1.0,14.0,0.0,5.0,0.0,0.17126813765108614,uniform,100
dqn_efficiency,10.854784114700236,9.247621080061048,9.247621080061048,0.14806034073608756,34,0.40683675394393504,16,100,uniform,1.0,30.0,0.0,3.0,0.0,0.18567197260407495,uniform,100
dqn_efficiency,9.578595091497682,8.745604207978785,8.745604207978785,0.08696378493525543,25,0.30321284593082964,17,100,uniform,1.0,18.0,0.0,6.0,0.0,0.0887319921972343,uniform,100
dqn_efficiency,9.745921578404625,8.883653441843435,8.883653441843435,0.08847476655997674,24,0.2882093149237335,18,100,uniform,1.0,18.0,0.0,5.0,0.0,0.09227968363316741,uniform,100
dqn_efficiency,10.009312600351723,8.707340063205502,8.707340063205502,0.13007611902344532,41,0.5059861079789698,19,100,uniform,1.0,40.0,0.0,0.0,0.0,0.11920137516066164,uniform,100
dqn_efficiency,10.07654677209481,8.74819783740859,8.74819783740859,0.13182580944940825,40,0.49057847703807056,20,100,uniform,1.0,30.0,0.0,9.0,0.0,0.12354087319723871,uniform,100
dqn_efficiency,9.723780144369817,8.700440309013198,8.700440309013198,0.10524094746724043,24,0.2886975749861449,21,100,uniform,1.0,16.0,0.0,7.0,0.0,0.13303158884359642,uniform,100
dqn_efficiency,10.18303386199413,8.653160366402599,8.653160366402599,0.15023749467252953,37,0.4488325850106776,22,100,uniform,1.0,29.0,0.0,7.0,0.0,0.1752571123410179,uniform,100
dqn_efficiency,8.398328635956876,8.069464016802653,8.069464016802653,0.039158341309270844,33,0.40998433507047594,23,100,uniform,1.0,16.0,0.0,16.0,0.0,-0.07169851109236566,uniform,100
dqn_efficiency,9.547131405782524,8.508128947402465,8.508128947402465,0.10882875852643593,25,0.29959518904797733,24,100,uniform,1.0,21.0,0.0,3.0,0.0,0.13708961116657256,uniform,100
dqn_efficiency,9.353153399663347,8.782926864609443,8.782926864609443,0.060966233599293665,28,0.34376022801734507,25,100,uniform,1.0,13.0,0.0,14.0,0.0,0.0034871133041719238,uniform,100
dqn_efficiency,9.918412725965396,8.473761153811733,8.473761153811733,0.14565350445356165,24,0.2908412201795727,26,100,uniform,1.0,18.0,0.0,5.0,0.0,0.2405374282685809,uniform,100
dqn_efficiency,9.422796763077026,8.334741858521083,8.334741858521083,0.1154704841793316,25,0.3030611171852797,27,100,uniform,1.0,13.0,0.0,11.0,0.0,0.16178514453842496,uniform,100
dqn_efficiency,9.347147243901125,8.328350583394954,8.328350583394954,0.1089954650250022,28,0.34869826678186655,28,100,uniform,1.0,26.0,0.0,1.0,0.0,0.12872059963806326,uniform,100
dqn_efficiency,9.952934211991856,8.732935765834902,8.732935765834902,0.12257676180427583,29,0.3492677230387926,29,100,uniform,1.0,27.0,0.0,1.0,0.0,0.17741456297989727,uniform,100
dqn_efficiency,10.255398252425143,9.406997938308978,9.406997938308978,0.08272719335063759,38,0.4615595198702067,30,100,uniform,1.0,19.0,0.0,18.0,0.0,0.008112015024910726,uniform,100
